filename,spanning_pct
000002134416000050_a2015123110-k-t90,0.2267080745341615
000003799615000064_f0930201510-q-t58,0.3619047619047619
000009341016000049_cvx-123115x10kdoc-t141,0.4567901234567901
000007085816000166_bac-331201610xq-t491,0.36324786324786323
000009341016000049_cvx-123115x10kdoc-t38,0.21428571428571427
000003799620000010_f1231201910-k-t350,0.44019138755980863
000007085816000166_bac-331201610xq-t279,0.47058823529411764
000002134416000050_a2015123110-k-t267,0.36363636363636365
000003799615000064_f0930201510-q-t131,0.3333333333333333
000003799615000064_f0930201510-q-t19,0.0
000003799620000010_f1231201910-k-t301,0.20833333333333334
000007085816000166_bac-331201610xq-t11,0.40714285714285714
000003799620000010_f1231201910-k-t49,0.22
000003799620000010_f1231201910-k-t351,0.38649155722326456
000003799620000010_f1231201910-k-t318,0.26666666666666666
000007085816000166_bac-331201610xq-t392,0.30952380952380953
000002134416000050_a2015123110-k-t236,0.25
000009341016000049_cvx-123115x10kdoc-t124,0.46296296296296297
000007085816000166_bac-331201610xq-t304,0.49230769230769234
000007085816000166_bac-331201610xq-t324,0.28846153846153844
000007085816000166_bac-331201610xq-t508,0.3448275862068966
000003408808000057_r10q050608-t6,0.06666666666666667
000002134416000050_a2015123110-k-t271,0.37037037037037035
000007085816000166_bac-331201610xq-t261,0.49572649572649574
000007085816000166_bac-331201610xq-t104,0.41414141414141414
000003799620000010_f1231201910-k-t375,0.2895927601809955
000003799620000010_f1231201910-k-t219,0.41798941798941797
000003799620000010_f1231201910-k-t251,0.047619047619047616
000003799620000010_f1231201910-k-t44,0.11428571428571428
000002134416000050_a2015123110-k-t155,0.3627906976744186
000003408819000010_xom10k2018-t74,0.03333333333333333
000002134416000050_a2015123110-k-t4,0.0
000002134416000050_a2015123110-k-t259,0.3968253968253968
000003799620000010_f1231201910-k-t69,0.25
000003799620000010_f1231201910-k-t9,0.0
000003408808000057_r10q050608-t20,0.07058823529411765
000003799620000010_f1231201910-k-t333,0.36507936507936506
000003799620000010_f1231201910-k-t376,0.37142857142857144
000009341016000049_cvx-123115x10kdoc-t42,0.21428571428571427
000003799620000010_f1231201910-k-t331,0.36507936507936506
000006480319000013_cvs-2018231x10k-t113,0.3
000003799620000010_f1231201910-k-t71,0.25
000003799620000010_f1231201910-k-t306,0.3111111111111111
000007085816000166_bac-331201610xq-t628,0.30434782608695654
000002134416000050_a2015123110-k-t245,0.15
000002134416000050_a2015123110-k-t297,0.2956521739130435
000003799615000064_f0930201510-q-t122,0.2857142857142857
000002134416000050_a2015123110-k-t172,0.26666666666666666
000002134416000050_a2015123110-k-t354,0.21428571428571427
000009341016000049_cvx-123115x10kdoc-t105,0.3904761904761905
000009341016000049_cvx-123115x10kdoc-t15,0.08571428571428572
000003799615000064_f0930201510-q-t13,0.36428571428571427
000003799615000064_f0930201510-q-t46,0.36363636363636365
000003799615000064_f0930201510-q-t70,0.3838383838383838
000003799620000010_f1231201910-k-t311,0.34285714285714286
000009341016000049_cvx-123115x10kdoc-t125,0.4515235457063712
000009341016000049_cvx-123115x10kdoc-t126,0.21052631578947367
000002134416000050_a2015123110-k-t186,0.3404255319148936
000002134416000050_a2015123110-k-t144,0.0
000002134416000050_a2015123110-k-t5,0.375
000002134416000050_a2015123110-k-t175,0.2604166666666667
000003799620000010_f1231201910-k-t123,0.2692307692307692
000003799620000010_f1231201910-k-t59,0.25
000003799620000010_f1231201910-k-t60,0.3492063492063492
000003799620000010_f1231201910-k-t385,0.375
000003799615000064_f0930201510-q-t22,0.02564102564102564
000003799620000010_f1231201910-k-t363,0.15384615384615385
000002134416000050_a2015123110-k-t355,0.21428571428571427
000006480319000013_cvs-2018231x10k-t124,0.0
000003799620000010_f1231201910-k-t168,0.336734693877551
000009341016000049_cvx-123115x10kdoc-t161,0.022727272727272728
000003799620000010_f1231201910-k-t130,0.3492063492063492
000003799620000010_f1231201910-k-t63,0.25
000007085816000166_bac-331201610xq-t538,0.37320574162679426
000003799620000010_f1231201910-k-t408,0.45751633986928103
000002134416000050_a2015123110-k-t189,0.22857142857142856
000003408819000010_xom10k2018-t50,0.11904761904761904
000002134416000050_a2015123110-k-t136,0.4155844155844156
000007085816000166_bac-331201610xq-t356,0.35294117647058826
000009341016000049_cvx-123115x10kdoc-t142,0.41025641025641024
000002134416000050_a2015123110-k-t23,0.0
000007085816000166_bac-331201610xq-t411,0.4442857142857143
000003799620000010_f1231201910-k-t211,0.2967032967032967
000007085816000166_bac-331201610xq-t294,0.3076923076923077
000002134416000050_a2015123110-k-t256,0.3333333333333333
000003799615000064_f0930201510-q-t67,0.2857142857142857
000007085816000166_bac-331201610xq-t536,0.3956043956043956
000003408819000010_xom10k2018-t51,0.0
000003799620000010_f1231201910-k-t18,0.043478260869565216
000003799615000064_f0930201510-q-t68,0.2222222222222222
000003799620000010_f1231201910-k-t364,0.25
000007085816000166_bac-331201610xq-t643,0.3333333333333333
000007085816000166_bac-331201610xq-t529,0.35
000007085816000166_bac-331201610xq-t165,0.42857142857142855
000003799620000010_f1231201910-k-t142,0.35714285714285715
000003408819000010_xom10k2018-t89,0.12781954887218044
000007085816000166_bac-331201610xq-t483,0.35714285714285715
000003799620000010_f1231201910-k-t140,0.3492063492063492
000003799615000064_f0930201510-q-t11,0.34
000003799620000010_f1231201910-k-t365,0.32
000007085816000166_bac-331201610xq-t166,0.4
000003799620000010_f1231201910-k-t393,0.25925925925925924
000007085816000166_bac-331201610xq-t606,0.4269005847953216
000003799615000064_f0930201510-q-t50,0.32727272727272727
000003799620000010_f1231201910-k-t137,0.3673469387755102
000002134416000050_a2015123110-k-t280,0.3111111111111111
000009341016000049_cvx-123115x10kdoc-t32,0.3
000007085816000166_bac-331201610xq-t627,0.40425531914893614
000002134416000050_a2015123110-k-t243,0.16071428571428573
000007085816000166_bac-331201610xq-t102,0.403921568627451
000003799615000064_f0930201510-q-t78,0.26666666666666666
000003408819000010_xom10k2018-t64,0.047619047619047616
000007085816000166_bac-331201610xq-t255,0.36507936507936506
000003799620000010_f1231201910-k-t291,0.041666666666666664
000007085816000166_bac-331201610xq-t114,0.29333333333333333
000002134416000050_a2015123110-k-t156,0.4087301587301587
000003799620000010_f1231201910-k-t129,0.25
000009341016000049_cvx-123115x10kdoc-t39,0.14285714285714285
000003799620000010_f1231201910-k-t348,0.32
000009341016000049_cvx-123115x10kdoc-t156,0.024725274725274724
000002134416000050_a2015123110-k-t81,0.35064935064935066
000003799620000010_f1231201910-k-t23,0.07023411371237458
000003799620000010_f1231201910-k-t212,0.3
000003799620000010_f1231201910-k-t402,0.26666666666666666
000003408819000010_xom10k2018-t109,0.05
000007085816000166_bac-331201610xq-t148,0.4
000007085816000166_bac-331201610xq-t563,0.3333333333333333
000003799620000010_f1231201910-k-t299,0.3625
000007085816000166_bac-331201610xq-t151,0.3515151515151515
000007085816000166_bac-331201610xq-t461,0.33636363636363636
000007085816000166_bac-331201610xq-t115,0.41818181818181815
000002134416000050_a2015123110-k-t6,0.0
000002134416000050_a2015123110-k-t276,0.0
000002134416000050_a2015123110-k-t388,0.0
000003799620000010_f1231201910-k-t282,0.4358974358974359
000007085816000166_bac-331201610xq-t245,0.36363636363636365
000002134416000050_a2015123110-k-t279,0.21428571428571427
000003799620000010_f1231201910-k-t337,0.21428571428571427
000002134416000050_a2015123110-k-t163,0.23129251700680273
000003408819000010_xom10k2018-t38,0.08333333333333333
000003799620000010_f1231201910-k-t62,0.3673469387755102
000002134416000050_a2015123110-k-t387,0.2222222222222222
000002134416000050_a2015123110-k-t181,0.24242424242424243
000007085816000166_bac-331201610xq-t653,0.4043956043956044
000002134416000050_a2015123110-k-t58,0.0
000002134416000050_a2015123110-k-t348,0.42857142857142855
000003799620000010_f1231201910-k-t313,0.24
000003799615000064_f0930201510-q-t39,0.44871794871794873
000006480316000074_cvs-20151231x10k-t34,0.11428571428571428
000003408819000010_xom10k2018-t131,0.0
000007085816000166_bac-331201610xq-t442,0.3701923076923077
000003799620000010_f1231201910-k-t345,0.3956043956043956
000003799620000010_f1231201910-k-t310,0.42
000007085816000166_bac-331201610xq-t150,0.41975308641975306
000002134416000050_a2015123110-k-t128,0.3333333333333333
000003799620000010_f1231201910-k-t175,0.0
000003799620000010_f1231201910-k-t334,0.2
000003799615000064_f0930201510-q-t65,0.3611111111111111
000007085816000166_bac-331201610xq-t521,0.2857142857142857
000007085816000166_bac-331201610xq-t277,0.5769230769230769
000007085816000166_bac-331201610xq-t47,0.36666666666666664
000003408819000010_xom10k2018-t61,0.03676470588235294
000007085816000166_bac-331201610xq-t498,0.5238095238095238
000002134416000050_a2015123110-k-t173,0.325
000003799615000064_f0930201510-q-t138,0.3
000003799615000064_f0930201510-q-t18,0.3713235294117647
000003799615000064_f0930201510-q-t80,0.3986013986013986
000002134416000050_a2015123110-k-t275,0.15384615384615385
000002134416000050_a2015123110-k-t277,0.23076923076923078
000003408819000010_xom10k2018-t86,0.03333333333333333
000002134416000050_a2015123110-k-t437,0.0
000003799620000010_f1231201910-k-t139,0.25925925925925924
000007085816000166_bac-331201610xq-t180,0.41420118343195267
000003799620000010_f1231201910-k-t320,0.34285714285714286
000002134416000050_a2015123110-k-t50,0.34615384615384615
000003799620000010_f1231201910-k-t275,0.3945578231292517
000003408808000057_r10q050608-t8,0.04
000006480316000074_cvs-20151231x10k-t50,0.0
000002134416000050_a2015123110-k-t185,0.3939393939393939
000007085816000166_bac-331201610xq-t23,0.35714285714285715
000007085816000166_bac-331201610xq-t668,0.0
000003799620000010_f1231201910-k-t3,0.0
000002134416000050_a2015123110-k-t227,0.2037037037037037
000007085816000166_bac-331201610xq-t469,0.37755102040816324
000003799620000010_f1231201910-k-t162,0.2727272727272727
000007085816000166_bac-331201610xq-t183,0.3611111111111111
000007085816000166_bac-331201610xq-t232,0.47928994082840237
000007085816000166_bac-331201610xq-t348,0.42424242424242425
000003799620000010_f1231201910-k-t58,0.3492063492063492
000007085816000166_bac-331201610xq-t138,0.3787878787878788
000009341016000049_cvx-123115x10kdoc-t117,0.3333333333333333
000007085816000166_bac-331201610xq-t374,0.44
000003799620000010_f1231201910-k-t290,0.38961038961038963
000003799615000064_f0930201510-q-t14,0.4276094276094276
000003799615000064_f0930201510-q-t49,0.4564102564102564
000003799620000010_f1231201910-k-t160,0.26785714285714285
000006480316000074_cvs-20151231x10k-t37,0.1
000003408819000010_xom10k2018-t101,0.08333333333333333
000003799615000064_f0930201510-q-t20,0.29333333333333333
000007085816000166_bac-331201610xq-t400,0.4442857142857143
000007085816000166_bac-331201610xq-t650,0.2653061224489796
000009341016000049_cvx-123115x10kdoc-t151,0.4152046783625731
000009341016000049_cvx-123115x10kdoc-t128,0.426890756302521
000003799615000064_f0930201510-q-t140,0.2222222222222222
000003799620000010_f1231201910-k-t305,0.36
000003799620000010_f1231201910-k-t125,0.34285714285714286
000003799620000010_f1231201910-k-t45,0.43137254901960786
000007085816000166_bac-331201610xq-t17,0.4153846153846154
000006480319000013_cvs-2018231x10k-t4,0.012345679012345678
000007085816000166_bac-331201610xq-t475,0.41496598639455784
000003408819000010_xom10k2018-t107,0.027777777777777776
000006480319000013_cvs-2018231x10k-t129,0.0625
000007085816000166_bac-331201610xq-t60,0.3819628647214854
000003799615000064_f0930201510-q-t75,0.4125874125874126
000009341016000049_cvx-123115x10kdoc-t113,0.38285714285714284
000003408808000057_r10q050608-t1,0.09333333333333334
000009341016000049_cvx-123115x10kdoc-t14,0.15384615384615385
000002134416000050_a2015123110-k-t265,0.3384615384615385
000002134416000050_a2015123110-k-t157,0.391156462585034
000003799620000010_f1231201910-k-t151,0.21818181818181817
000002134416000050_a2015123110-k-t190,0.26666666666666666
000007085816000166_bac-331201610xq-t213,0.4142857142857143
000003799620000010_f1231201910-k-t51,0.27350427350427353
000003799620000010_f1231201910-k-t226,0.26666666666666666
000002134416000050_a2015123110-k-t151,0.0
000009341016000049_cvx-123115x10kdoc-t143,0.43007518796992483
000003799615000064_f0930201510-q-t119,0.336
000007085816000166_bac-331201610xq-t45,0.4603174603174603
000007085816000166_bac-331201610xq-t548,0.41818181818181815
000003799620000010_f1231201910-k-t297,0.2857142857142857
000006480316000074_cvs-20151231x10k-t35,0.2785923753665689
000002134416000050_a2015123110-k-t332,0.2692307692307692
000002134416000050_a2015123110-k-t188,0.14545454545454545
000003799620000010_f1231201910-k-t389,0.38461538461538464
000002134416000050_a2015123110-k-t112,0.0
000007085816000166_bac-331201610xq-t516,0.3167420814479638
000003799620000010_f1231201910-k-t397,0.3344947735191638
000007085816000166_bac-331201610xq-t263,0.4444444444444444
000003408819000010_xom10k2018-t132,0.0
000007085816000166_bac-331201610xq-t238,0.47928994082840237
000007085816000166_bac-331201610xq-t465,0.40625
000003799615000064_f0930201510-q-t56,0.40293040293040294
000003799620000010_f1231201910-k-t67,0.25
000009341016000049_cvx-123115x10kdoc-t107,0.36666666666666664
000003799615000064_f0930201510-q-t9,0.4444444444444444
000007085816000166_bac-331201610xq-t15,0.36470588235294116
000002134416000050_a2015123110-k-t168,0.2
000002134416000050_a2015123110-k-t192,0.35
000002134416000050_a2015123110-k-t435,0.4
000003799615000064_f0930201510-q-t27,0.26666666666666666
000003799620000010_f1231201910-k-t250,0.0
000007085816000166_bac-331201610xq-t236,0.3611111111111111
000007085816000166_bac-331201610xq-t117,0.41818181818181815
000003799615000064_f0930201510-q-t150,0.17857142857142858
000003799620000010_f1231201910-k-t221,0.3111111111111111
000003799620000010_f1231201910-k-t278,0.3627906976744186
000003799620000010_f1231201910-k-t127,0.32142857142857145
000003799615000064_f0930201510-q-t3,0.0
000007085816000166_bac-331201610xq-t501,0.37480798771121354
000003799620000010_f1231201910-k-t141,0.25
000003799620000010_f1231201910-k-t276,0.40816326530612246
000003408819000010_xom10k2018-t91,0.17777777777777778
000002134416000050_a2015123110-k-t338,0.24489795918367346
000003799620000010_f1231201910-k-t335,0.3
000007085816000166_bac-331201610xq-t26,0.38571428571428573
000009341016000049_cvx-123115x10kdoc-t100,0.36363636363636365
000003799615000064_f0930201510-q-t81,0.3939393939393939
000007085816000166_bac-331201610xq-t29,0.3628472222222222
000003799620000010_f1231201910-k-t131,0.25
000009341016000049_cvx-123115x10kdoc-t11,0.12857142857142856
000007085816000166_bac-331201610xq-t129,0.2987012987012987
000006480316000074_cvs-20151231x10k-t49,0.08333333333333333
000003799620000010_f1231201910-k-t343,0.2857142857142857
000003799615000064_f0930201510-q-t24,0.38080495356037153
000009341016000049_cvx-123115x10kdoc-t136,0.30612244897959184
000009341016000049_cvx-123115x10kdoc-t26,0.29411764705882354
000003799620000010_f1231201910-k-t369,0.14285714285714285
000003799615000064_f0930201510-q-t125,0.36257309941520466
000003799615000064_f0930201510-q-t152,0.1111111111111111
000007085816000166_bac-331201610xq-t555,0.0
000003799620000010_f1231201910-k-t347,0.26666666666666666
000007085816000166_bac-331201610xq-t167,0.4666666666666667
000003799620000010_f1231201910-k-t169,0.2571428571428571
000003408819000010_xom10k2018-t55,0.0
000006480316000074_cvs-20151231x10k-t1,0.0
000009341016000049_cvx-123115x10kdoc-t20,0.0
000009341016000049_cvx-123115x10kdoc-t37,0.14285714285714285
000003408808000057_r10q050608-t15,0.07058823529411765
000009341016000049_cvx-123115x10kdoc-t170,0.0
000003799620000010_f1231201910-k-t353,0.47023809523809523
000003799620000010_f1231201910-k-t340,0.32727272727272727
000007085816000166_bac-331201610xq-t106,0.2822822822822823
000007085816000166_bac-331201610xq-t5,0.0
000003408819000010_xom10k2018-t8,0.14444444444444443
000002134416000050_a2015123110-k-t351,0.0
000003799615000064_f0930201510-q-t124,0.2857142857142857
000002134416000050_a2015123110-k-t184,0.1
000002134416000050_a2015123110-k-t281,0.0
000007085816000166_bac-331201610xq-t376,0.5138888888888888
000003799615000064_f0930201510-q-t8,0.4444444444444444
000009341016000049_cvx-123115x10kdoc-t123,0.3974358974358974
000007085816000166_bac-331201610xq-t109,0.2727272727272727
000003799620000010_f1231201910-k-t225,0.3888888888888889
000003799620000010_f1231201910-k-t368,0.25
000003799620000010_f1231201910-k-t70,0.3673469387755102
000007085816000166_bac-331201610xq-t360,0.425
000003799615000064_f0930201510-q-t10,0.3575757575757576
000007085816000166_bac-331201610xq-t157,0.10689655172413794
000003799620000010_f1231201910-k-t122,0.2
000003799620000010_f1231201910-k-t215,0.3
000007085816000166_bac-331201610xq-t98,0.36666666666666664
000003799620000010_f1231201910-k-t274,0.0
000003799620000010_f1231201910-k-t279,0.3111111111111111
000002134416000050_a2015123110-k-t152,0.35714285714285715
000009341016000049_cvx-123115x10kdoc-t134,0.3696969696969697
000003799620000010_f1231201910-k-t133,0.25
000009341016000049_cvx-123115x10kdoc-t13,0.15384615384615385
000002134416000050_a2015123110-k-t258,0.26666666666666666
000007085816000166_bac-331201610xq-t656,0.3217391304347826
000003799620000010_f1231201910-k-t357,0.47023809523809523
000007085816000166_bac-331201610xq-t120,0.34545454545454546
000003799620000010_f1231201910-k-t128,0.3492063492063492
000007085816000166_bac-331201610xq-t333,0.38333333333333336
000003408819000010_xom10k2018-t92,0.09523809523809523
000006480316000074_cvs-20151231x10k-t40,0.0
000002134416000050_a2015123110-k-t93,0.08181818181818182
000002134416000050_a2015123110-k-t248,0.125
000007085816000166_bac-331201610xq-t275,0.42592592592592593
000007085816000166_bac-331201610xq-t432,0.43333333333333335
000007085816000166_bac-331201610xq-t335,0.36
000003799620000010_f1231201910-k-t338,0.23076923076923078
000003799620000010_f1231201910-k-t258,0.26666666666666666
000003408819000010_xom10k2018-t108,0.06666666666666667
000002134416000050_a2015123110-k-t274,0.16666666666666666
000007085816000166_bac-331201610xq-t27,0.42857142857142855
000002134416000050_a2015123110-k-t129,0.26666666666666666
000007085816000166_bac-331201610xq-t82,0.34545454545454546
000003799620000010_f1231201910-k-t150,0.25925925925925924
000007085816000166_bac-331201610xq-t453,0.44755244755244755
000003799620000010_f1231201910-k-t46,0.30303030303030304
000003799620000010_f1231201910-k-t346,0.4
000007085816000166_bac-331201610xq-t91,0.3055555555555556
000003799615000064_f0930201510-q-t76,0.4017094017094017
000003799620000010_f1231201910-k-t134,0.3673469387755102
000003799615000064_f0930201510-q-t38,0.2857142857142857
000003408819000010_xom10k2018-t28,0.2222222222222222
000003799620000010_f1231201910-k-t92,0.2857142857142857
000003799620000010_f1231201910-k-t308,0.30256410256410254
000002134416000050_a2015123110-k-t311,0.38095238095238093
000003799620000010_f1231201910-k-t361,0.47692307692307695
000003799620000010_f1231201910-k-t41,0.0
000007085816000166_bac-331201610xq-t565,0.2625
000003799620000010_f1231201910-k-t349,0.22377622377622378
000009341016000049_cvx-123115x10kdoc-t40,0.14285714285714285
000002134416000050_a2015123110-k-t235,0.2777777777777778
000007085816000166_bac-331201610xq-t633,0.41975308641975306
000003799620000010_f1231201910-k-t296,0.34285714285714286
000003799620000010_f1231201910-k-t30,0.06666666666666667
000002134416000050_a2015123110-k-t82,0.14285714285714285
000009341016000049_cvx-123115x10kdoc-t127,0.13333333333333333
000007085816000166_bac-331201610xq-t387,0.3142857142857143
000007085816000166_bac-331201610xq-t219,0.3791208791208791
000003799620000010_f1231201910-k-t144,0.3181818181818182
000003799620000010_f1231201910-k-t268,0.0
000003799620000010_f1231201910-k-t328,0.2857142857142857
000003799620000010_f1231201910-k-t68,0.3673469387755102
000002134416000050_a2015123110-k-t315,0.38345864661654133
000006480316000074_cvs-20151231x10k-t4,0.024691358024691357
000003799615000064_f0930201510-q-t185,0.0
000007085816000166_bac-331201610xq-t664,0.027777777777777776
000009341016000049_cvx-123115x10kdoc-t166,0.38271604938271603
000007085816000166_bac-331201610xq-t352,0.4
000002134416000050_a2015123110-k-t195,0.37362637362637363
000009341016000049_cvx-123115x10kdoc-t138,0.2698412698412698
000003799620000010_f1231201910-k-t61,0.25
000007085816000166_bac-331201610xq-t395,0.3794642857142857
000007085816000166_bac-331201610xq-t559,0.23333333333333334
000002134416000050_a2015123110-k-t272,0.3111111111111111
000006480319000013_cvs-2018231x10k-t5,0.22857142857142856
000007085816000166_bac-331201610xq-t535,0.375
000003799620000010_f1231201910-k-t222,0.441025641025641
000003799620000010_f1231201910-k-t31,0.21428571428571427
000003799620000010_f1231201910-k-t152,0.29464285714285715
000009341016000049_cvx-123115x10kdoc-t147,0.44321329639889195
000009341016000049_cvx-123115x10kdoc-t25,0.0
000003799620000010_f1231201910-k-t135,0.25
000002134416000050_a2015123110-k-t171,0.32142857142857145
000007085816000166_bac-331201610xq-t269,0.2857142857142857
000003799620000010_f1231201910-k-t89,0.3181818181818182
000003799620000010_f1231201910-k-t271,0.0
000002134416000050_a2015123110-k-t110,0.0
000003799620000010_f1231201910-k-t210,0.21428571428571427
000007085816000166_bac-331201610xq-t543,0.4015151515151515
000003799620000010_f1231201910-k-t352,0.42857142857142855
000003799615000064_f0930201510-q-t133,0.35
000007085816000166_bac-331201610xq-t154,0.37362637362637363
000007085816000166_bac-331201610xq-t328,0.0
000003799615000064_f0930201510-q-t53,0.36666666666666664
000003799615000064_f0930201510-q-t42,0.452991452991453
000009341016000049_cvx-123115x10kdoc-t116,0.30612244897959184
000006480316000074_cvs-20151231x10k-t33,0.16
000003799620000010_f1231201910-k-t312,0.4307692307692308
000003799620000010_f1231201910-k-t315,0.25263157894736843
000009341016000049_cvx-123115x10kdoc-t122,0.4065934065934066
000003799620000010_f1231201910-k-t65,0.3673469387755102
000009341016000049_cvx-123115x10kdoc-t12,0.16483516483516483
000009341016000049_cvx-123115x10kdoc-t111,0.35
000003799620000010_f1231201910-k-t220,0.35555555555555557
000003799620000010_f1231201910-k-t392,0.2222222222222222
000003799620000010_f1231201910-k-t95,0.25925925925925924
000002134416000050_a2015123110-k-t350,0.25882352941176473
000003408819000010_xom10k2018-t65,0.02
000007085816000166_bac-331201610xq-t75,0.35714285714285715
000002134416000050_a2015123110-k-t145,0.24444444444444444
000003799615000064_f0930201510-q-t182,0.1
000007085816000166_bac-331201610xq-t210,0.4214876033057851
000009341016000049_cvx-123115x10kdoc-t155,0.019417475728155338
000002134416000050_a2015123110-k-t178,0.2719298245614035
000009341016000049_cvx-123115x10kdoc-t139,0.3181818181818182
000007085816000166_bac-331201610xq-t385,0.3111111111111111
000007085816000166_bac-331201610xq-t391,0.375
000002134416000050_a2015123110-k-t154,0.36363636363636365
000003799620000010_f1231201910-k-t224,0.4152046783625731
000002134416000050_a2015123110-k-t302,0.26666666666666666
000007085816000166_bac-331201610xq-t327,0.018518518518518517
000003408819000010_xom10k2018-t82,0.0
000003799620000010_f1231201910-k-t289,0.2857142857142857
000007085816000166_bac-331201610xq-t639,0.43333333333333335
000007085816000166_bac-331201610xq-t250,0.45751633986928103
000002134416000050_a2015123110-k-t319,0.13
000002134416000050_a2015123110-k-t162,0.2
000009341016000049_cvx-123115x10kdoc-t108,0.3142857142857143
000002134416000050_a2015123110-k-t257,0.26666666666666666
000003799620000010_f1231201910-k-t147,0.2857142857142857
000009341016000049_cvx-123115x10kdoc-t110,0.3949579831932773
000003799615000064_f0930201510-q-t45,0.26666666666666666
000007085816000166_bac-331201610xq-t459,0.4144927536231884
000002134416000050_a2015123110-k-t130,0.32142857142857145
000007085816000166_bac-331201610xq-t437,0.44755244755244755
000002134416000050_a2015123110-k-t303,0.36507936507936506
000003799620000010_f1231201910-k-t281,0.0
000007085816000166_bac-331201610xq-t367,0.39869281045751637
000003408819000010_xom10k2018-t110,0.0
000007085816000166_bac-331201610xq-t253,0.3680555555555556
000002134416000050_a2015123110-k-t100,0.08181818181818182
000003799620000010_f1231201910-k-t406,0.375
000002134416000050_a2015123110-k-t307,0.38571428571428573
000003799620000010_f1231201910-k-t10,0.0
000003799620000010_f1231201910-k-t304,0.28
000002134416000050_a2015123110-k-t174,0.24
000003799620000010_f1231201910-k-t132,0.3673469387755102
000002134416000050_a2015123110-k-t343,0.39097744360902253
000007085816000166_bac-331201610xq-t477,0.32575757575757575
000007085816000166_bac-331201610xq-t641,0.4823529411764706
000003799615000064_f0930201510-q-t130,0.2857142857142857
000009341016000049_cvx-123115x10kdoc-t140,0.41025641025641024
000007085816000166_bac-331201610xq-t526,0.325
000009341016000049_cvx-123115x10kdoc-t106,0.07142857142857142
000007085816000166_bac-331201610xq-t226,0.5054945054945055
000002134416000050_a2015123110-k-t389,0.23809523809523808
